#Wave		#Intensity
2073.650391	167.625046
2072.009766	210.293243
2070.369141	223.955338
2068.728516	211.717484
2067.085938	208.622116
2065.443359	234.454376
2063.800781	216.134369
2062.158203	194.779526
2060.515625	193.212357
2058.871094	197.729919
2057.228516	247.864609
2055.583984	188.515244
2053.937500	150.472748
2052.292969	197.544022
2050.648438	186.863083
2049.001953	162.517471
2047.355469	191.330719
2045.708984	207.985291
2044.060547	151.778397
2042.414062	194.230667
2040.765625	180.531372
2039.117188	186.555786
2037.468750	189.544647
2035.820312	192.532104
2034.169922	180.361694
2032.521484	206.079193
2030.871094	157.552933
2029.220703	198.409454
2027.568359	196.848602
2025.917969	204.371658
2024.265625	180.107498
2022.613281	134.670578
2020.960938	169.433273
2019.308594	217.791580
2017.654297	136.087753
2016.000000	167.802124
2014.345703	182.876450
2012.691406	197.943680
2011.037109	222.067810
2009.382812	184.257874
2007.726562	176.664810
2006.070312	172.094498
2004.414062	220.349945
2002.757812	188.611450
2001.099609	171.973236
1999.441406	230.751968
1997.783203	209.588150
1996.125000	194.464172
1994.466797	197.432739
1992.808594	213.960785
1991.148438	159.679688
1989.488281	180.727005
1987.828125	185.201675
1986.166016	170.104660
1984.505859	168.559708
1982.843750	218.173386
1981.181641	204.583527
1979.519531	160.921295
1977.857422	180.430099
1976.195312	202.936203
1974.531250	169.825226
1972.867188	156.262619
1971.203125	178.758514
1969.539062	216.262024
1967.873047	184.680450
1966.207031	159.118134
1964.541016	186.094498
1962.875000	174.047531
1961.208984	159.006088
1959.542969	152.969940
1957.875000	170.926270
1956.207031	175.383148
1954.539062	214.306854
1952.869141	158.819534
1951.201172	127.325401
1949.531250	212.658386
1947.861328	170.685669
1946.191406	190.105194
1944.521484	182.577881
1942.849609	196.000717
1941.179688	203.433914
1939.507812	151.044144
1937.835938	174.930862
1936.162109	118.087990
1934.490234	143.465652
1932.816406	168.831406
1931.142578	122.486076
1929.468750	203.099960
1927.794922	155.275299
1926.119141	167.180313
1924.445312	152.217773
1922.769531	180.529709
1921.093750	181.978973
1919.416016	187.901413
1917.740234	122.256355
1916.062500	150.548721
1914.384766	147.532944
1912.707031	162.397156
1911.029297	163.848587
1909.349609	160.831787
1907.669922	150.372223
1905.990234	126.521194
1904.310547	171.135590
1902.630859	188.948883
1900.949219	169.567886
1899.269531	191.834442
1897.587891	133.806595
1895.906250	166.475815
1894.222656	167.922821
1892.541016	150.055115
1890.857422	126.254395
1889.173828	158.894730
1887.490234	121.741241
1885.804688	154.367325
1884.121094	130.587875
1882.435547	183.967041
1880.750000	140.909439
1879.064453	133.461868
1877.378906	140.843384
1875.691406	197.134506
1874.003906	200.052017
1872.316406	133.336746
1870.628906	157.004242
1868.941406	171.775696
1867.251953	164.333038
1865.562500	134.691895
1863.873047	139.099686
1862.183594	177.532440
1860.494141	195.239914
1858.802734	152.310593
1857.111328	134.534119
1855.419922	143.370895
1853.728516	150.725815
1852.037109	155.122574
1850.343750	169.856339
1848.650391	189.013184
1846.957031	143.202988
1845.263672	121.029831
1843.570312	119.525841
1841.875000	137.201218
1840.179688	154.868301
1838.484375	151.882843
1836.789062	143.001785
1835.091797	100.225182
1833.396484	135.567017
1831.699219	176.785110
1830.001953	128.139175
1828.304688	139.889313
1826.605469	167.827850
1824.908203	167.788544
1823.208984	147.148453
1821.509766	189.777039
1819.808594	157.375092
1818.109375	155.867783
1816.408203	157.301376
1814.707031	133.748352
1813.005859	160.166550
1811.304688	148.376450
1809.601562	118.967102
1807.900391	185.016602
1806.197266	145.336136
1804.494141	148.237503
1802.789062	173.147812
1801.085938	165.772217
1799.380859	136.400055
1797.675781	171.559891
1795.970703	199.373352
1794.265625	175.876480
1792.558594	187.557663
1790.851562	171.399277
1789.144531	162.571503
1787.437500	184.497421
1785.730469	168.351089
1784.021484	181.483902
1782.314453	115.595741
1780.605469	168.232895
1778.894531	172.581177
1777.185547	185.700668
1775.474609	127.182487
1773.765625	138.844925
1772.054688	132.967697
1770.341797	134.397415
1768.630859	127.063469
1766.917969	147.475937
1765.207031	128.463821
1763.494141	143.028503
1761.779297	93.384514
1760.066406	135.667618
1758.351562	118.134468
1756.636719	137.062241
1754.921875	142.861237
1753.207031	142.827820
1751.492188	154.451080
1749.775391	116.539581
1748.058594	171.855667
1746.341797	122.309319
1744.625000	117.913536
1742.906250	126.618240
1741.187500	85.847458
1739.470703	190.565872
1737.750000	135.255569
1736.031250	164.304352
1734.312500	104.665009
1732.591797	88.653786
1730.871094	120.599068
1729.150391	156.887390
1727.427734	177.183182
1725.707031	159.717972
1723.984375	133.551056
1722.261719	101.591179
1720.539062	124.782829
1718.816406	130.556152
1717.091797	130.525620
1715.367188	168.193680
1713.642578	152.208679
1711.917969	117.390671
1710.193359	137.648224
1708.466797	133.270279
1706.740234	91.239830
1705.013672	163.614136
1703.287109	98.435043
1701.558594	99.859268
1699.832031	95.495232
1698.103516	146.102478
1696.375000	86.773262
1694.646484	177.843613
1692.916016	131.544601
1691.185547	148.856339
1689.457031	124.258766
1687.724609	137.230515
1685.994141	109.758743
1684.263672	141.497940
1682.531250	167.448212
1680.798828	105.352264
1679.066406	142.841599
1677.332031	150.020752
1675.599609	148.543533
1673.865234	142.741486
1672.130859	160.006088
1670.396484	157.086380
1668.662109	132.555695
1666.925781	161.334442
1665.189453	126.733162
1663.453125	105.106354
1661.716797	109.400230
1659.980469	138.157486
1658.242188	129.492386
1656.503906	187.000854
1654.765625	112.174301
1653.027344	159.595367
1651.287109	106.372063
1649.548828	136.526825
1647.808594	150.862839
1646.068359	124.971436
1644.328125	110.581070
1642.585938	120.605721
1640.843750	120.577553
1639.101562	77.496040
1637.359375	130.564682
1635.617188	134.837509
1633.873047	124.767281
1632.130859	180.655243
1630.386719	154.811188
1628.642578	169.106064
1626.896484	144.709534
1625.152344	174.756836
1623.406250	127.456779
1621.660156	131.722321
1619.914062	134.554428
1618.166016	120.212051
1616.417969	154.522263
1614.671875	191.677322
1612.923828	147.299667
1611.173828	168.711685
1609.425781	150.089752
1607.675781	144.338348
1605.925781	191.453705
1604.175781	164.268936
1602.425781	197.076721
1600.673828	209.880554
1598.923828	157.016815
1597.171875	244.032806
1595.419922	226.854752
1593.666016	164.039047
1591.914062	192.522629
1590.160156	185.348907
1588.406250	249.449921
1586.652344	235.140762
1584.896484	266.430664
1583.142578	286.310547
1581.386719	351.752258
1579.630859	353.093933
1577.875000	372.939636
1576.117188	370.006439
1574.361328	377.033966
1572.603516	342.807495
1570.845703	305.752777
1569.085938	280.089508
1567.328125	282.867065
1565.568359	292.748840
1563.808594	262.844208
1562.048828	241.476166
1560.289062	230.058914
1558.527344	183.152328
1556.767578	191.626343
1555.005859	205.772888
1553.242188	218.494034
1551.480469	212.769226
1549.716797	190.029510
1547.955078	175.807205
1546.191406	174.348740
1544.425781	212.570831
1542.662109	198.353180
1540.896484	198.306931
1539.130859	154.360107
1537.365234	154.324127
1535.599609	182.597885
1533.833984	168.403748
1532.066406	135.823441
1530.298828	137.206284
1528.531250	173.942657
1526.763672	171.074432
1524.994141	171.034561
1523.224609	179.473770
1521.455078	189.321884
1519.685547	187.865234
1517.916016	204.767731
1516.144531	196.248840
1514.373047	196.203094
1512.601562	179.222916
1510.830078	197.522537
1509.058594	207.350327
1507.285156	207.302002
1505.511719	248.140472
1503.738281	239.625290
1501.964844	253.661774
1500.189453	249.375946
1498.414062	242.274963
1496.638672	281.649445
1494.863281	298.478851
1493.087891	336.414246
1491.310547	474.247650
1489.535156	662.666504
1487.757812	976.185608
1485.978516	1260.026733
1484.201172	1438.289062
1482.421875	1280.524048
1480.644531	881.121338
1478.863281	533.888550
1477.083984	466.341339
1475.304688	407.251495
1473.523438	360.825012
1471.742188	314.420135
1469.960938	324.170258
1468.179688	345.139862
1466.396484	304.381744
1464.613281	322.541473
1462.830078	308.446075
1461.046875	322.391266
1459.263672	315.309326
1457.478516	249.386612
1455.693359	292.750946
1453.908203	312.288330
1452.123047	362.618134
1450.337891	397.527283
1448.550781	512.187012
1446.763672	475.691376
1444.976562	539.923889
1443.189453	488.055878
1441.400391	422.230835
1439.613281	387.187805
1437.824219	368.930634
1436.033203	353.476227
1434.244141	322.664032
1432.455078	293.262665
1430.664062	302.967560
1428.873047	283.355286
1427.080078	184.207855
1425.289062	223.230270
1423.496094	203.650223
1421.705078	216.153687
1419.910156	165.911636
1418.117188	177.024155
1416.324219	192.312195
1414.529297	190.874191
1412.734375	192.222702
1410.939453	214.459473
1409.142578	171.249207
1407.347656	162.857681
1405.550781	168.386292
1403.753906	244.868515
1401.957031	211.428162
1400.158203	211.378967
1398.361328	196.036194
1396.562500	187.650558
1394.763672	240.414780
1392.964844	207.014282
1391.164062	173.629303
1389.363281	165.256638
1387.562500	173.548538
1385.761719	201.269485
1383.960938	160.978134
1382.158203	235.861359
1380.357422	198.354889
1378.554688	216.336823
1376.750000	181.625214
1374.947266	178.810715
1373.142578	194.013016
1371.337891	216.135666
1369.533203	223.011215
1367.728516	153.717331
1365.921875	177.218399
1364.117188	217.318909
1362.310547	204.813507
1360.503906	297.463959
1358.695312	278.029572
1356.888672	262.752899
1355.080078	266.839600
1353.271484	315.156921
1351.462891	327.521149
1349.652344	342.642883
1347.843750	419.916229
1346.033203	368.722290
1344.222656	487.373474
1342.410156	491.401215
1340.599609	621.008850
1338.787109	727.101318
1336.974609	909.010254
1335.162109	1159.787476
1333.349609	1490.414917
1331.535156	1696.831055
1329.720703	1937.603638
1327.906250	2036.353271
1326.091797	1887.114868
1324.275391	1575.443604
1322.460938	1397.468262
1320.644531	1252.611450
1318.828125	1030.756104
1317.009766	800.748535
1315.193359	665.759888
1313.375000	534.959534
1311.556641	445.466919
1309.738281	345.019196
1307.917969	358.681641
1306.099609	261.048584
1304.279297	277.471405
1302.458984	254.060822
1300.638672	215.558289
